source_id,name,latitude,longitude,distance_from_aeos_m,intersection_type,control_type,osm_node_ids,source_review_needed,verified,snapshot_base,source_url,license
gw-9bf0c31875ad,Kempegowda Road signal,12.967922,77.587115,10580,midblock_or_single_road,unknown,10001161216,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-831c53b6bebd,Brigade Road × Castle Street,12.968282,77.606207,10595,junction,unknown,263155275;9933265932;10120941856;12460929659,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-a5bfadd07114,Hudson Circle signal,12.967758,77.587438,10596,midblock_or_single_road,unknown,286679458,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-6376edf6f6d4,Devanga Hostel Road × Hudson Circle,12.967552,77.588673,10610,junction,unknown,663313890;1611272493;12128943114,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-7895b7afcb52,Vittal Mallya Road signal,12.967051,77.594682,10650,midblock_or_single_road,unknown,11425338082,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-2f09d55d761c,Chinmaya Mission Hospital Road × 100 Feet Road,12.978377,77.640871,10671,junction,unknown,253521393;736207419;1404460918;13112165568,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8bb467cd036c,JC Road × Cubbonpet Main Road,12.966847,77.587417,10697,junction,unknown,286679410;286679427;429230963;12609390302,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ccbaae42ebba,Swamy Vivekananda Road signal,12.994293,77.663509,10707,midblock_or_single_road,unknown,343320203,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-6ce544021028,Magrath Road signal,12.968513,77.614054,10708,midblock_or_single_road,unknown,2999530965,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-5329de731b24,Unnamed signal,12.968521,77.614495,10717,unresolved,unknown,61748543,True,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d3ffecd3afe4,Magadi Road × Dr. Rajkumar Road,12.975104,77.552373,10750,junction,unknown,1820411778;13701946393;13701946510,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-27f724921f38,Commissariat Road × Richmond Road,12.967493,77.611246,10762,junction,unknown,4903183638;10020359439,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-fe4f82fe3480,Wood Street × Richmond Road,12.966667,77.608782,10810,junction,unknown,308924882;12462507905;12462507906,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-fbc19f23d010,Philomena's Hospital Road × Victoria Road,12.967041,77.611407,10815,junction,unknown,1557291145;12462507966,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-505daf931fb2,Brigade Road × Richmond Road,12.966236,77.6068,10828,junction,unknown,60952260;6421171389;10043357423,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-4c7060819bc0,Doctor TCM Royan Road signal,12.968816,77.568048,10828,midblock_or_single_road,unknown,429726441,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1424ef80c111,JC Road × Dharmaraya Temple Road,12.965699,77.586666,10830,junction,unknown,246171012;249087936;429001265;12111889685,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b39593f3150e,Unnamed signal,12.9653,77.60077,10869,unresolved,unknown,12101720464,True,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-535221ab2b61,14th Cross Road × 3rd Main Road,13.016497,77.505643,10878,junction,unknown,483412558,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d09cf8168134,Unnamed signal,12.964968,77.596607,10885,midblock_or_single_road,unknown,428435127,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-dbba8d965add,Richmond Road signal,12.964887,77.59727,10896,midblock_or_single_road,unknown,1067781019;7132495604,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-49b475a0d5f3,9th Cross Road × 8th Cross Road,12.978499,77.542613,10910,junction,unknown,286681113;1524489173;4696742622;13598615868,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-669fc2ed72eb,Unnamed signal,12.975251,77.548666,10911,midblock_or_single_road,unknown,429286843,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-495fe60a4883,Mission Road signal,12.964675,77.596728,10918,midblock_or_single_road,unknown,248455447,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-69f9356b1cac,Chinmaya Mission Hospital Road × Sri Krishna Temple Road,12.978934,77.646511,10921,junction,unknown,253179984;355428774;3370456522;3370456523;3370456524;11497593345,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-46778c3eb1fc,Victoria Road × Palm Grove Road,12.966478,77.614025,10929,junction,unknown,306834748;12550783780;12550784915,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-32c19bc03bfc,Magadi Road signal,12.97511,77.548187,10948,midblock_or_single_road,unknown,249084487;1820431145,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-fa8b5d6ba8e6,Magadi Road signal,12.974753,77.548604,10963,midblock_or_single_road,unknown,1837378508,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-87b4c7fd6daf,Magadi Road signal,12.9739,77.549612,11000,junction,unknown,1820431143,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-212f2764633a,Tin Factory Flyover × Outer Ring Road,12.997074,77.670001,11004,junction,unknown,442107151;12551629147,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-6ab87fdea533,Mother Teresa Road signal,12.965053,77.609923,11006,midblock_or_single_road,unknown,3268824710;4044110261,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-dc658664a2db,Siddhaiah Puranik Road signal,12.980832,77.536883,11024,midblock_or_single_road,unknown,12441856470,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-9653c8154efb,Hosur Road × Curley Street,12.964402,77.606712,11029,junction,unknown,2890442001,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d0c4d76100f8,Magadi Road signal,12.98088,77.53656,11040,midblock_or_single_road,unknown,308069216,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-a7f6ee63302e,Magadi Road signal,12.980392,77.537069,11054,midblock_or_single_road,unknown,12441856493,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-3a5524b04b07,JC Road × SJP Road,12.963781,77.585163,11056,junction,unknown,246171013;429001262;6460998310;9952997318,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-179827c8eb3a,Trinity Church Road × HAL Old Airport Road,12.966826,77.620641,11056,junction,unknown,298830828;2999607461,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-bdd6f22ac192,Hegganahalli Main Road × Rajagopala Nagara Road,13.011001,77.506945,11060,junction,unknown,574543671,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-035986238f72,Mission Road × Devanga Hostel Road,12.963456,77.589202,11062,pedestrian_crossing,unknown,287793997;12128921374,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0067bda4ed31,Victoria Road signal,12.96664,77.620328,11067,midblock_or_single_road,unknown,251146209,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-00bce74707c8,Indiranagar Double Road × 7th Main Road,12.971676,77.635939,11103,junction,unknown,287911099;1282881326;11003327959;11003327960,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8ea167094715,100 Feet Road signal,12.973855,77.641078,11126,midblock_or_single_road,unknown,12896290428;12896290429,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-530d5b6b045e,Lower Agaram Road signal,12.965355,77.617605,11134,midblock_or_single_road,unknown,4044110267;11707451093,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-7971bcc505dd,KR Market,12.964047,77.576803,11142,pedestrian_crossing,unknown,320647365;1668866516,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-3e9f18a72a9e,Victoria Road signal,12.965413,77.618507,11150,midblock_or_single_road,unknown,11707451095;13459522647;13459522648,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-9ed764c53fd9,Langford Road × Mission Road,12.962451,77.595174,11162,junction,unknown,13343865543;13343865544;13343865547,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-4211e5ef0f6d,Kengal Hanumanthaiah Road × Mission Road,12.96221,77.594387,11188,junction,unknown,1067789523;13343865504,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-272845809449,Chord Road signal,12.974202,77.544736,11212,junction,unknown,249084482;308232847,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-956381167cc2,HAL Old Airport Road × Cambridge Road,12.965982,77.625195,11284,junction,unknown,298830710;1420105790;2268179269,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-262329f26c85,Briand Square,12.964163,77.569723,11284,junction,unknown,570758310;9939398569;9939398599;9939407828,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-39577076110e,Lalbagh Road signal,12.961139,77.588405,11324,midblock_or_single_road,unknown,10685860711,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-7697b2b6e76f,JC Road × New Mission Road,12.961415,77.584157,11328,junction,unknown,62067292;10685860710,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-fd3dbec69df3,Unnamed signal,12.961105,77.588032,11330,midblock_or_single_road,unknown,1925410536,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d654c7ad78b0,Outer Ring Road signal,13.000226,77.676675,11336,midblock_or_single_road,unknown,343322679;1839764547;13075780553,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-804870ccda7f,Krishna Rajendra Road signal,12.962217,77.575902,11359,junction,unknown,249081188;12466459946,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-50735a85cc54,Doctor APJ Abdul Kalam Road signal,12.980637,77.656395,11362,junction,unknown,11630611676;11630611677;11630611678,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d45a3b418a41,18th Cross Road × Nagarabhavi Road,12.975718,77.538559,11402,junction,unknown,12441746024;12441746025;12441746026;12441746027,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ee1f93b881cd,80 Feet Road × 6th Main Road,12.974043,77.646849,11408,junction,unknown,13112165560;13112165561;13112165562,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-66a2b2b839d0,Langford Road signal,12.960424,77.601268,11413,midblock_or_single_road,unknown,1067769827,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-760dba98f0da,Rhenius Street signal,12.960291,77.601594,11430,midblock_or_single_road,unknown,1908194764,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d98bc9e6b7dd,Berlie Street × Langford Road,12.959934,77.601917,11473,junction,unknown,60952294,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-350d88b670db,Sony Centre Signal,12.970235,77.64128,11495,junction,unknown,287912509;736014437;11497616822;11497616823,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1003259a7bf9,Thippasandra Cross,12.973127,77.646943,11501,midblock_or_single_road,unknown,255558038;12107761086,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-afa0783c98e3,New Airport Road signal,13.161261,77.626818,11505,junction,unknown,593132458;2452392883,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-3f4b278d0d20,Unnamed signal,12.987519,77.519665,11624,midblock_or_single_road,unknown,1719191867,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0a5c24e50b7b,Aluri Venkata Rao Road × Pampa Mahakavi Road,12.960579,77.571645,11627,junction,unknown,1836940343;3770161990,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-f7a2eed3b55f,Sumanahalli Junction,12.987065,77.519898,11643,midblock_or_single_road,unknown,12607355194,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-037903c3aa4a,Krishna Rajendra Road × Aluri Venkata Rao Road,12.959732,77.574532,11658,junction,unknown,249081285;12466459995;12466459996,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0323d8ebfce4,Sumanahalli Junction,12.987517,77.519177,11661,midblock_or_single_road,unknown,1285913198,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ef8105e60f1c,Chord Road signal,12.972946,77.538573,11664,junction,unknown,10005593343;10005593344;12429523369,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-21c1541b1a75,Kalasipalya Main Road signal,12.95913,77.577654,11667,midblock_or_single_road,unknown,12466459959,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-38b0a7f6e90b,Sumanahalli Junction,12.987078,77.519177,11696,midblock_or_single_road,unknown,4692331556,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-7676801b98a9,Nawab Hyder Ali Khan Road × Mariswamy Mutt Road,12.958746,77.577711,11708,junction,unknown,12466459977;12466460042,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-50f309e33d0f,Royan Circle,12.960501,77.56855,11710,junction,unknown,249086438,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-5695102619be,Hosur Road × Langford Road,12.957999,77.606007,11728,pedestrian_crossing,unknown,60952288;12836614945;12864985110,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-6b4dcd97969e,JC Road × Arumugam Mudaliar Road,12.957746,77.582133,11756,pedestrian_crossing,unknown,246171016,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-4af733ed9a2b,Old Madras Road × Ramamurthinagar Main Road,13.005099,77.685042,11759,junction,unknown,343459489;442107189,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-39335609b92d,Church Service Road × Pipeline Road,12.967509,77.545062,11855,junction,unknown,1931853240;3664134386,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-7c29a0e37a0d,Krishna Rajendra Road signal,12.957595,77.5738,11906,midblock_or_single_road,unknown,1837716641,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-07018eeeabd8,Mysore Road × 9th Cross Road,12.961215,77.559177,11915,junction,unknown,249086392;249585502;7164445939;10010955383;10010955384,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-dc674259abd5,Kengal Hanumanthaiah Road × BTS Main Road,12.955621,77.592129,11923,junction,unknown,249098535;428457173;10289145756,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-6d79ea8d4b03,Kondaji Basappa Road signal,12.95734,77.573302,11944,pedestrian_crossing,unknown,1559350748,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e85540c6ecb4,Kondaji Basappa Road signal,12.957165,77.573945,11950,midblock_or_single_road,unknown,10685321384,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b2e592133dc6,13th Main Road × Jeevan Bhima Nagar Main Road,12.968909,77.647742,11952,junction,unknown,253179993;3370456514;12107776959,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-f7d7c9b07944,H. Siddaiah Road × Lalbagh Road,12.955594,77.585664,11959,junction,unknown,13153859618;13153859619,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d24ebb3b7869,Krishnarajendra Road signal,12.957009,77.573493,11976,midblock_or_single_road,unknown,10685321385,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-190c84d087e6,Sajjan Rao Road × Kondaji Basappa Road,12.956253,77.577322,11989,junction,unknown,249087719;10861673599;12145344714;12145344737,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e0ee5cad3093,Puttanna Chetty Road × Shankar Matt Road,12.957185,77.569631,12042,junction,unknown,249076302;11156382804;11156420305;11156420306,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-756e8633c500,Diagonal Road × Kondaji Basappa Road,12.955198,77.579752,12068,junction,unknown,12077171240;12077171241,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-4df2b6a9af2d,Lalbagh Fort Road signal,12.955121,77.580267,12070,midblock_or_single_road,unknown,12077171239,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1fae108ecab7,Rashtriya Vidyalaya Road signal,12.954876,77.580011,12100,midblock_or_single_road,unknown,12062818309,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-603b2fc884ac,5th Main Road × 3rd Cross Road,12.9571,77.56739,12107,junction,unknown,13472655798;13472655799;13472655800;13472659201,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d99a8a424f6a,Kengal Hanumanthaiah Road × H. Siddiah Road,12.953843,77.59138,12122,junction,unknown,248525409;428457171,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-5b248aafb889,Lalbagh Fort Road signal,12.954099,77.585275,12128,midblock_or_single_road,unknown,158687972;12110804691,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c59db93c6f7f,Magadi Road signal,12.988011,77.512359,12149,midblock_or_single_road,unknown,3982070777;4692323187,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-4740cdff3742,HAL Old Airport Road × 2nd Cross Road,12.961358,77.635879,12157,junction,unknown,3803149236;3803149238;11337846010,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-db1be276d3d6,Chord Road × 20th Main Road,12.968811,77.536676,12165,junction,unknown,447113035;447113036;13930728384;13930728385,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-4fbd7b20d045,Kengeri Main Road signal,12.98781,77.51221,12176,midblock_or_single_road,unknown,4692323186,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-49dcae7e4bdc,17th Main Road × Indiranagar Double Road,12.963385,77.64164,12199,junction,unknown,3530630455;11780319174;11780319175;11780319176,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e8dc6527f7c8,Mysore Road × Padarayanapura Road,12.959573,77.555816,12207,junction,unknown,249083677;699686049;12538710575,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-8a2d966d8f40,Hosur Road × Bannerghatta Road,12.952686,77.605172,12306,junction,unknown,10043357421;13800839389;13800839390,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c276db196115,7th Cross Road × HAL Old Airport Road,12.960983,77.638663,12311,junction,unknown,306074373;3806218133;11337846017;11337846020,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-eb736e41114d,Suranjandas Road × GM Palya Main Road,12.971392,77.658668,12342,junction,unknown,12111944876;13952275325;13952275326;13952275340,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b7ed8a4a2a42,Kengal Hanumanthaiah Road signal,12.951853,77.59067,12345,midblock_or_single_road,unknown,12110823227,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-600d66e8836e,Lalbagh Fort Road signal,12.951724,77.5902,12361,midblock_or_single_road,unknown,12110823225,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-a89cb5471640,Devudu Narasimha Shastry Road × Krishna Rajendra Road,12.953184,77.573677,12391,junction,unknown,429731194;1837716605;12145344750;12145344751,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-1e83ab22881d,Lalbagh Fort Road signal,12.951399,77.59085,12395,midblock_or_single_road,unknown,12110823226,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-53d181dc22f1,Chord Road × 5th Main Road,12.966027,77.535479,12497,junction,unknown,249084472;308232833;12429523363;12429523365,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-23536e24f3b6,Ashwathakatte Road × Mysore Road,12.957379,77.552132,12576,junction,unknown,2221301505,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-e9dbc9aaf834,Old Madras Road × Devasandra Main Road,13.008328,77.695889,12583,junction,unknown,1837297484,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ea8a40528924,Neelasandra Bazaar Street × Ejipura Main Road,12.952427,77.620189,12597,junction,unknown,61748553;3740962156,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-738aea358538,Nagarabhavi Road × Tent Road,12.970815,77.524985,12678,junction,unknown,447114405,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-4b3c10f9a260,Lalbagh Fort Road × Doctor M H Marigowda Road,12.948805,77.593402,12679,junction,unknown,11342881114;11342881131;11342881132,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0c369ce6ab01,Rashtriya Vidyalaya Road × Krumbiegal Road,12.948554,77.580109,12797,junction,unknown,12000425044;12000425045,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-fbbd58b0e2a1,Krishna Rao Road × Rashtriya Vidyalaya Road,12.94813,77.57982,12847,junction,unknown,12000425037;12000425038;13078315932,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-7120e0ffe425,Vanivilas Road × Vasavi Temple Road,12.94828,77.576812,12874,junction,unknown,303975904;1837757402;4127931099;4127931100,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-b9e551f2bf4a,HAL Old Airport Road signal,12.959778,77.649113,12916,midblock_or_single_road,unknown,1464138167;9846344721,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-0a29cdf71250,Krishna Rajendra Road signal,12.948305,77.573663,12925,junction,unknown,245614692;3356003439;3356003440,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-35ac310ad611,Vanivilas Road signal,12.948173,77.574114,12931,midblock_or_single_road,unknown,493493706,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-756e5f1c1080,Jeevan Bhima Nagar Main Road × Suranjandas Road,12.966859,77.66152,12932,junction,unknown,253518979;4703745962;11494461870,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-ef96d1c5a508,Mysore Road signal,12.955977,77.546297,12960,junction,unknown,249589809;11688206893;11688206894,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-c2890bf2587d,Siddapura Road signal,12.946209,77.587959,12984,midblock_or_single_road,unknown,13161545541;13161545542,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-d802a18c5f8c,Old Madras Road × Thambuchettypalya Main Road,13.01709,77.704492,12996,junction,unknown,1837297533;1837297537,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
gw-a3a5207cee30,1st Main Road × Doctor M H Marigowda Road,12.945901,77.595528,13002,junction,unknown,248181114;12168378241,False,False,2026-09-05T07:43:36Z,https://www.thetraffic.in/data/intersections.v1.json,ODbL-1.0
